read_2_no00	drug_name	read_2_2	status
dj3q.	BUPRENORPHINE seven day patch 20micrograms/hour	dj	y
dj3r.	Buprenorphine 70micrograms/hour transdermal patches	dj	y
dj3r.	BUPRENORPHINE patch 70mcg/hour	dj	y
dj3s.	Bupeaze 52.5micrograms/hour transdermal patches (Dr Reddy...	dj	y
dj3s.	Bupeaze 52.5micrograms/hour transdermal patches (Dr Reddy's Laboratories (UK) Ltd)	dj	y
dj3s.	Buplast 52.5micrograms/hour transdermal patches (Mylan Ltd)	dj	y
dj3s.	Buprenorphine 52.5micrograms/hour transdermal patches	dj	y
dj3s.	BUPRENORPHINE four day patch 52.5mcg/hour	dj	y
dj3s.	BUPRENORPHINE patch 52.5mcg/hour	dj	y
dj3t.	Buprenorphine 35micrograms/hour transdermal patches	dj	y
dj3t.	BUPRENORPHINE four day patch 35mcg/hour	dj	y
dj3t.	BUPRENORPHINE patch 35mcg/hour	dj	y
dj3W.	Butec 5micrograms/hour transdermal patches (Qdem Pharmace...	dj	y
dj3W.	Butec 5micrograms/hour transdermal patches (Qdem Pharmaceuticals Ltd)	dj	y
dj3x.	Buprenorphine  Sublingual tablets  Sugar Free 200 micrograms	dj	y
dj3x.	Buprenorphine 200microgram sublingual tablets sugar free	dj	y
dj3x.	BUPRENORPHINE HCl sublingual tab 200micrograms	dj	y
dj3x.	buprenorphine hydrochloride sublingual tablets 200micrograms	dj	y
dj3x.	Buprenorphine Sublingual Tablets Sugar Free 200 micrograms	dj	y
dj3x.	BUPRENORPHINE TAB 200mcg	dj	y
dj3X.	Butec 10micrograms/hour transdermal patches (Qdem Pharmac...	dj	y
dj3X.	Butec 10micrograms/hour transdermal patches (Qdem Pharmaceuticals Ltd)	dj	y
dj3Y.	Butec 20micrograms/hour transdermal patches (Qdem Pharmac...	dj	y
dj3Y.	Butec 20micrograms/hour transdermal patches (Qdem Pharmaceuticals Ltd)	dj	y
dj41.	Codeine 15mg tablets	dj	y
dj41.	Codeine Phosphate  Tablets  15 mg	dj	y
dj41.	CODEINE PHOSPHATE 15mg tablets	dj	y
dj41.	CODEINE PHOSPHATE TAB 15	dj	y
dj41.	CODEINE PHOSPHATE TAB 15mg	dj	y
dj41.	Codeine Phosphate Tablets 15 mg	dj	y
dj41.	codeine phosphate tablets 15mg	dj	y
dj41.	CODEINE PHOSPHATE tablets 15mg	dj	y
dj41.	Codeine Phosphate Tablets 15mg	dj	y
dj41.	CODEINE PHOSPHATE tabs 15mg	dj	y
dj41.	CODEINE PHOSPHATE TABS 15MG	dj	y
dj42.	Codeine 30mg tablets	dj	y
dj42.	CODEINE PHOS TAB 30MG	dj	y
dj42.	CODEINE PHOSPHATE	dj	y
dj42.	Codeine Phosphate  Tablets  30 mg	dj	y
dj42.	CODEINE PHOSPHATE 30mg	dj	y
dj42.	CODEINE PHOSPHATE 30MG	dj	y
dj42.	CODEINE PHOSPHATE 30mg tablets	dj	y
dj42.	CODEINE PHOSPHATE TAB 30	dj	y
dj42.	CODEINE PHOSPHATE TAB 30mg	dj	y
dj42.	Codeine Phosphate Tablets 30 mg	dj	y
dj42.	CODEINE PHOSPHATE TABLETS 30 MG	dj	y
dj42.	Codeine phosphate Tablets 30 mg	dj	y
dj42.	CODEINE PHOSPHATE tablets 30mg	dj	y
dj42.	codeine phosphate tablets 30mg	dj	y
dj42.	Codeine phosphate tablets 30mg	dj	y
dj42.	Codeine Phosphate Tablets 30mg	dj	y
dj42.	CODEINE PHOSPHATE tabs 30 mg -	dj	y
dj42.	CODEINE PHOSPHATE tabs 30mg	dj	y
dj42.	CODEINE PHOSPHATE TABS 30MG	dj	y
dj43.	Codeine 60mg tablets	dj	y
dj43.	CODEINE PHOSPHATE TAB 60	dj	y
dj43.	CODEINE PHOSPHATE TAB 60mg	dj	y
dj43.	CODEINE PHOSPHATE tabs 60mg	dj	y
dj43.	CODEINE PHOSPHATE TABS 60MG	dj	y
dj44.	Codeine 25mg/5ml oral solution	dj	y
dj44.	CODEINE PHOSPHATE SYR	dj	y
dj44.	CODEINE PHOSPHATE syrp 25mg/5ml	dj	y
dj56.	DEXTROMORAMIDE tabs 5mg	dj	y
dj73.	Diamorphine 10mg powder for solution for injection ampoules	dj	y
dj81.	Dihydrocodeine  Tablets  30 mg	dj	y
dj81.	Dihydrocodeine 30mg tablets	dj	y
dj81.	DIHYDROCODEINE 30mg tablets	dj	y
dj81.	DIHYDROCODEINE 30mg tabs	dj	y
dj81.	Dihydrocodeine Tablets 30 mg	dj	y
dj81.	dihydrocodeine tablets 30mg	dj	y
dj81.	Dihydrocodeine Tablets 30mg	dj	y
dj81.	Dihydrocodeine tablets 30mg	dj	y
dj81.	DIHYDROCODEINE tablets 30mg	dj	y
dj81.	DIHYDROCODEINE tabs 30 MG	dj	y
dj81.	DIHYDROCODEINE TABS 30MG	dj	y
dj81.	DIHYDROCODEINE tabs 30mg	dj	y
dj81.	DIHYDROCODEINE TART TAB 30MG	dj	y
dj81.	DIHYDROCODEINE TARTR TAB 30	dj	y
dj81.	Dihydrocodeine Tartrate  Tablets  30 mg	dj	y
dj81.	DIHYDROCODEINE TARTRATE TAB 30	dj	y
dj81.	DIHYDROCODEINE TARTRATE TAB 30mg	dj	y
dj81.	Dihydrocodeine Tartrate Tablets 30 mg	dj	y
dj82.	DIHYDROCODEINE elixir 10mg/5ml	dj	y
dj84.	Df 118 Tablets 30 mg	dj	y
dj87.	DHC Continus 60mg tablets (Napp Pharmaceuticals Ltd)	dj	y
dj87.	DHC CONTINUS TAB	dj	y
dj87.	DHC CONTINUS TAB 60	dj	y
dj87.	DHC CONTINUS TAB 60mg	dj	y
dj87.	DHC CONTINUS tabs 60 MG	dj	y
dj87.	DHC CONTINUS tabs 60mg	dj	y
dj88.	Dihydrocodeine 60mg modified-release tablets	dj	y
dj88.	DIHYDROCODEINE mr tab 60mg	dj	y
dj88.	DIHYDROCODEINE SUSTAINED RELEASE tablets 60mg	dj	y
dj88.	DIHYDROCODEINE TABS S-R 60 MG	dj	y
dj88.	DIHYDROCODEINE TARTR TAB 60	dj	y
dj88.	DIHYDROCODEINE TARTRATE C/R TAB 60mg	dj	y
dj88.	Dihydrocodeine Tartrate M/R Tablets 60mg	dj	y
dj89.	DHC Continus 90mg tablets (Napp Pharmaceuticals Ltd)	dj	y
dj89.	DHC CONTINUS TAB 90	dj	y
dj89.	DHC CONTINUS TAB 90mg	dj	y
dj89.	DHC CONTINUS tabs 90mg	dj	y
dj8a.	DHC CONTINUS tabs 120mg	dj	y
dj8b.	Dihydrocodeine 90mg modified-release tablets	dj	y
dj8b.	DIHYDROCODEINE mr tab 90mg	dj	y
dj8b.	DIHYDROCODEINE TARTRATE C/R TAB 90mg	dj	y
dj8c.	Dihydrocodeine 120mg modified-release tablets	dj	y
dj8c.	DIHYDROCODEINE mr tab 120mg	dj	y
dj8c.	DIHYDROCODEINE TARTR TAB 120	dj	y
dj8d.	Df118 40mg Tablet (Martindale Pharmaceuticals Ltd)	dj	y
dj8d.	DF118 forte tabs 40mg	dj	y
dj8d.	DF118 FORTE tabs 40mg	dj	y
dj8e.	Dihydrocodeine 40mg tablets	dj	y
dj8e.	DIHYDROCODEINE tabs 40mg	dj	y
dj8e.	Dihydrocodeine Tartrate  Tablets  40 mg	dj	y
dj91.	DICONAL tabs	dj	y
dj92.	DIPIPANONE + CYCLIZINE tabs 10mg + 30mg	dj	y
dj92.	Dipipanone 10mg / Cyclizine 30mg tablets	dj	y
djAc.	Maxitram SR 100mg capsules (Chiesi Ltd)	dj	y
djAe.	Maxitram SR 200mg capsules (Chiesi Ltd)	dj	y
djAf.	Marol 100mg modified-release tablets (Morningside Healthc...	dj	y
djAf.	Marol 100mg modified-release tablets (Morningside Healthcare	dj	y
djAf.	Marol 100mg modified-release tablets (Morningside Healthcare Ltd)	dj	y
djAf.	Marol 100mg modified-release tablets (Teva UK Ltd)	dj	y
djAf.	MAROL PR tab 100mg	dj	y
djAf.	MAROL pro rel tab 100mg	dj	y
djAg.	Marol 150mg modified-release tablets (Morningside Healthc...	dj	y
djAg.	Marol 150mg modified-release tablets (Morningside Healthcare Ltd)	dj	y
djAg.	MAROL PR tab 150mg	dj	y
djAg.	MAROL pro rel tab 150mg	dj	y
djAh.	Marol 200mg modified-release tablets (Morningside Healthc...	dj	y
djAh.	Marol 200mg modified-release tablets (Morningside Healthcare Ltd)	dj	y
djAh.	Marol 200mg modified-release tablets (Teva UK Ltd)	dj	y
djAh.	MAROL PR tab 200mg	dj	y
djAh.	MAROL pro rel tab 200mg	dj	y
djb3.	Meptazinol 200mg tablets	dj	y
djb3.	MEPTAZINOL HYDROCHLO TAB 200	dj	y
djb3.	MEPTAZINOL HYDROCHLORIDE TAB 200	dj	y
djb3.	MEPTAZINOL HYDROCHLORIDE TAB 200mg	dj	y
djb3.	Meptazinol Tablets 200 mg	dj	y
djb3.	MEPTAZINOL tablets 200mg	dj	y
djb3.	Meptazinol tablets 200mg	dj	y
djb3.	MEPTAZINOL tabs 200 mg -	dj	y
djb3.	MEPTAZINOL tabs 200mg	dj	y
djb3.	MEPTAZINOL TABS 200MG	dj	y
djb4.	MEPTAZINOL inj 100mg/ml	dj	y
djBU.	Tapentadol 50mg tablets	dj	y
djBU.	TAPENTADOL FC tab 50mg	dj	y
djBY.	Tapentadol 100mg modified-release tablets	dj	y
djBZ.	Tapentadol 50mg modified-release tablets	dj	y
djc8.	METHADONE conc oral soln sf 20mg/ml	dj	y
djcC.	Methadone 1mg/ml oral solution sugar free	dj	y
djf1.	Pentazocine 50mg capsules	dj	y
djf1.	PENTAZOCINE CAP 50mg	dj	y
djf1.	PENTAZOCINE caps 50mg	dj	y
djf1.	PENTAZOCINE CAPS 50MG	dj	y
djf2.	Pentazocine 25mg tablets	dj	y
djf2.	PENTAZOCINE TAB 25	dj	y
djf2.	PENTAZOCINE TAB 25mg	dj	y
djf2.	PENTAZOCINE tabs 25mg	dj	y
djg2.	Pethidine 50mg tablets	dj	y
djg2.	PETHIDINE TAB 50	dj	y
djg2.	PETHIDINE TAB 50mg	dj	y
djg2.	PETHIDINE tabs 50mg	dj	y
djg2.	PETHIDINE TABS 50MG	dj	y
dji1.	TRAMADOL inj 100mg/2ml	dj	y
dji2.	TRAMADOL	dj	y
dji2.	TRAMADOL 50MG	dj	y
dji2.	Tramadol 50mg capsules	dj	y
dji2.	TRAMADOL caps 50 mg -	dj	y
dji2.	TRAMADOL caps 50mg	dj	y
dji2.	TRAMADOL CAPS 50MG	dj	y
dji2.	Tramadol Capsules 50mg	dj	y
dji2.	TRAMADOL capsules 50mg	dj	y
dji2.	Tramadol capsules 50mg	dj	y
dji2.	tramadol capsules 50mg	dj	y
dji2.	TRAMADOL HCL 50mg capsules	dj	y
dji2.	TRAMADOL HCL CAP 50	dj	y
dji2.	TRAMADOL HCL CAP 50mg	dj	y
dji2.	TRAMADOL HCL CAP 50MG	dj	y
dji2.	Tramadol Hydrochloride  Capsules  50 mg	dj	y
dji2.	Tramadol Hydrochloride Capsules 50 mg	dj	y
dji2.	Tramadol Hydrochloride Capsules 50mg	dj	y
dji4.	Zydol 50mg capsules (Grunenthal Ltd)	dj	y
dji4.	ZYDOL CAP 50	dj	y
dji4.	ZYDOL CAP 50mg	dj	y
dji4.	ZYDOL caps 50mg	dj	y
dji5.	Tramadol 100mg modified-release tablets	dj	y
dji5.	TRAMADOL 12hr mr tabs 100mg	dj	y
dji5.	TRAMADOL HCL SR TAB 100mg	dj	y
dji5.	TRAMADOL HCL TAB 100	dj	y
dji5.	TRAMADOL HCL TAB 100mg	dj	y
dji5.	Tramadol Hydrochloride  M/R tablets  100 mg	dj	y
dji5.	Tramadol Hydrochloride M/R Tablets 100 mg	dj	y
dji5.	Tramadol modified release tablet 100mg	dj	y
dji5.	TRAMADOL modified release tablet 100mg	dj	y
dji5.	TRAMADOL MR 100MG	dj	y
dji5.	TRAMADOL mr tab 100mg	dj	y
dji5.	TRAMADOL MR TAB 100MG	dj	y
dji5.	TRAMADOL tabs 100 mg m/r -	dj	y
dji5.	Tramulief SR 100mg tablets (AMCo)	dj	y
dji5.	Tramulief SR 100mg tablets (Amdipharm Plc)	dj	y
dji5.	Zydol sr tablets 100mg	dj	y
dji6.	Tramadol 12 Modified-release tablet	dj	y
dji6.	TRAMADOL 12hr mr tabs 150mg	dj	y
dji6.	Tramadol 150mg modified-release tablets	dj	y
dji6.	TRAMADOL mr tab 150mg	dj	y
dji6.	TRAMADOL MR TAB 150MG	dj	y
dji7.	Tramadol 12 Modified-release tablet	dj	y
dji7.	TRAMADOL 12hr mr tabs 200mg	dj	y
dji7.	Tramadol 200mg modified-release tablets	dj	y
dji7.	TRAMADOL HCL SR TAB 200mg	dj	y
dji7.	TRAMADOL modified release 200mg	dj	y
dji7.	TRAMADOL modified release tablet 200mg	dj	y
dji7.	TRAMADOL mr tab 200mg	dj	y
dji7.	Tramulief SR 200mg tablets (AMCo)	dj	y
dji7.	Tramulief SR 200mg tablets (Amdipharm Plc)	dj	y
dji8.	ZYDOL SR 100 TAB 100	dj	y
dji8.	ZYDOL SR 100 TAB 100mg	dj	y
dji8.	Zydol SR 100mg tablets (Grunenthal Ltd)	dj	y
dji8.	Zydol Sr M/R Tablets 100 mg	dj	y
dji8.	ZYDOL SR tabs 100mg	dj	y
dji9.	ZYDOL SR 150 TAB 150	dj	y
dji9.	Zydol SR 150mg tablets (Grunenthal Ltd)	dj	y
dji9.	ZYDOL SR tabs 150mg	dj	y
djiA.	Zydol SR 200mg tablets (Grunenthal Ltd)	dj	y
djiA.	ZYDOL SR tabs 200mg	dj	y
djiC.	Tramadol 50mg soluble tablets sugar free	dj	y
djiC.	TRAMADOL HCL TAB 50	dj	y
djiC.	TRAMADOL HCL TAB 50mg	dj	y
djiC.	Tramadol Hydrochloride Soluble Tablets 50 mg	dj	y
djiC.	TRAMADOL sol tab 50mg	dj	y
djiC.	TRAMADOL soluble tab 50mg	dj	y
djiC.	TRAMADOL soluble tablet 50mg	dj	y
djiE.	Zamadol 50mg capsules (Meda Pharmaceuticals Ltd)	dj	y
djiE.	ZAMADOL caps 50mg	dj	y
djiF.	Tramadol 50mg modified-release capsules	dj	y
djiF.	Tramadol Hydrochloride  M/R Capsules  50 mg	dj	y
djiF.	Tramadol Hydrochloride M/R Capsules 50 mg	dj	y
djiF.	TRAMADOL modified release capsule 50mg	dj	y
djiF.	Tramadol modified release capsule 50mg	dj	y
djiF.	tramadol modified release capsule 50mg	dj	y
djiF.	TRAMADOL mr cap 50mg	dj	y
djiF.	TRAMADOL MR CAP 50mg	dj	y
djiG.	Tramadol 100mg modified-release capsules	dj	y
djiG.	Tramadol Hydrochloride  M/R Capsules  100 mg	dj	y
djiG.	TRAMADOL HYDROCHLORIDE 100mg m/r capsules	dj	y
djiG.	Tramadol Hydrochloride M/R Capsules 100 mg	dj	y
djiG.	Tramadol modified release capsule 100mg	dj	y
djiG.	TRAMADOL modified release tablet 100mg	dj	y
djiG.	TRAMADOL mr cap 100mg	dj	y
djiG.	TRAMADOL MR CAP 100mg	dj	y
djiH.	Tramadol 150mg modified-release capsules	dj	y
djiH.	TRAMADOL HYDROCHLORIDE 150mg m/r capsules	dj	y
djiH.	TRAMADOL mr cap 150mg	dj	y
djiI.	Tramadol 200mg modified-release capsules	dj	y
djiI.	TRAMADOL modified release capsule 200mg	dj	y
djiI.	TRAMADOL mr cap 200mg	dj	y
djiJ.	ZAMADOL SR mr cap 50mg	dj	y
djiK.	ZAMADOL SR mr cap 100mg	dj	y
djin.	Tradorec XL 200mg tablets (Endo Ventures Ltd)	dj	y
djin.	Tradorec XL 200mg tablets (Labopharm Europe Ltd)	dj	y
djin.	Tradorec XL 200mg tablets (Merck Sharp & Dohme Ltd)	dj	y
djin.	Tradorec XL 200mg tablets (Paladin Labs Europe Ltd)	dj	y
djin.	TRADOREC XL tabs 200mg	dj	y
djiN.	ZAMADOL inj 100mg/2ml	dj	y
djio.	Tradorec XL 300mg tablets (Endo Ventures Ltd)	dj	y
djio.	TRADOREC XL tabs 300mg	dj	y
djiO.	Tramadol 50mg effervescent powder sachets sugar free	dj	y
djiO.	Tramadol Hydrochloride Effervescent Powder Sugar Free 50 mg/	dj	y
djiO.	TRAMADOL sach 50mg	dj	y
djiP.	Tramadol 100mg effervescent powder sachets sugar free	dj	y
djiP.	TRAMADOL sach 100mg	dj	y
djip.	Tramquel SR 50mg capsules (Beechmere Pharmaceuticals Ltd)	dj	y
djiS.	Zydol XL  M/R Tablets  150 mg	dj	y
djit.	ZYDOL SR tabs 50mg	dj	y
djiv.	TRAMADOL 12hr mr tabs 50mg	dj	y
djiv.	Tramadol 50mg modified-release tablets	dj	y
djiV.	Zydol XL M/R Tablets 400 mg	dj	y
djiW.	Dromadol Sr  M/R Tablets  100 mg	dj	y
djiw.	Tramadol 50mg orodispersible tablets sugar free	dj	y
djiw.	TRAMADOL orodisp tab 50mg	dj	y
djiw.	tramadol orodispersible tablet 50mg	dj	y
djj1.	Hydromorphone 1.3mg capsules	dj	y
djj1.	HYDROMORPHONE HCl caps 1.3mg	dj	y
djj4.	Palladone 2.6mg capsules (Napp Pharmaceuticals Ltd)	dj	y
djj4.	PALLADONE caps 2.6mg	dj	y
djj7.	HYDROMORPHONE HCl caps 8mg	dj	y
djjB.	Palladone SR 4mg capsules (Napp Pharmaceuticals Ltd)	dj	y
djjB.	PALLADONE SR caps 4mg	dj	y
djjC.	Palladone SR 8mg capsules (Napp Pharmaceuticals Ltd)	dj	y
djjD.	Palladone SR 16mg capsules (Napp Pharmaceuticals Ltd)	dj	y
djk1.	OxyNorm 5mg capsules (Napp Pharmaceuticals Ltd)	dj	y
djk1.	OXYNORM caps 5mg	dj	y
djk2.	OxyNorm 10mg capsules (Napp Pharmaceuticals Ltd)	dj	y
djk2.	OXYNORM caps 10mg	dj	y
djk3.	OxyNorm 20mg capsules (Napp Pharmaceuticals Ltd)	dj	y
djk3.	OXYNORM caps 20mg	dj	y
djk4.	OxyContin 10mg modified-release tablets (Napp Pharmaceuti...	dj	y
djk4.	OxyContin 10mg modified-release tablets (Napp Pharmaceuticals Ltd)	dj	y
djk4.	OXYCONTIN mr tab 10mg	dj	y
djk4.	OXYCONTIN tabs 10mg	dj	y
djk5.	OxyContin 20mg modified-release tablets (Napp Pharmaceuti...	dj	y
djk5.	OxyContin 20mg modified-release tablets (Napp Pharmaceuticals Ltd)	dj	y
djk5.	OXYCONTIN mr tab 20mg	dj	y
djk5.	OXYCONTIN tabs 20mg	dj	y
djk6.	OxyContin 40mg modified-release tablets (Napp Pharmaceuti...	dj	y
djk6.	OXYCONTIN tabs 40mg	dj	y
djka.	Shortec 20mg capsules (Qdem Pharmaceuticals Ltd)	dj	y
djkb.	Reltebon 5mg modified-release tablets (Actavis UK Ltd)	dj	y
djkc.	Reltebon 10mg modified-release tablets (Actavis UK Ltd)	dj	y
djkC.	Targinact 10mg/5mg modified-release tablets (Napp Pharmac...	dj	y
djkC.	Targinact 10mg/5mg modified-release tablets (Napp Pharmaceuticals Ltd)	dj	y
djkC.	TARGINACT mr tab 10mg + 5mg	dj	y
djkd.	Reltebon 20mg modified-release tablets (Actavis UK Ltd)	dj	y
djkD.	Targinact 20mg/10mg modified-release tablets (Napp Pharma...	dj	y
djkD.	Targinact 20mg/10mg modified-release tablets (Napp Pharmaceuticals Ltd)	dj	y
djkD.	TARGINACT mr tab 20mg + 10mg	dj	y
djkf.	Oxycodone 60mg modified-release tablets	dj	y
djkF.	Targinact 5mg/2.5mg modified-release tablets (Napp Pharmaceuticals Ltd)	dj	y
djkF.	TARGINACT mr tab 5mg + 2.5mg	dj	y
djkg.	Oxycodone 30mg modified-release tablets	dj	y
djkG.	Targinact 40mg/20mg modified-release tablets (Napp Pharmaceuticals Ltd)	dj	y
djkG.	TARGINACT mr tab 40mg + 20mg	dj	y
djkh.	Oxycodone 15mg modified-release tablets	dj	y
djkh.	OXYCODONE HCl mr tab 15mg	dj	y
djkH.	OxyContin 15mg modified-release tablets (Napp Pharmaceuti...	dj	y
djkH.	OxyContin 15mg modified-release tablets (Napp Pharmaceuticals Ltd)	dj	y
djkI.	OxyContin 30mg modified-release tablets (Napp Pharmaceuti...	dj	y
djkI.	OxyContin 30mg modified-release tablets (Napp Pharmaceuticals Ltd)	dj	y
djkI.	OXYCONTIN mr tab 30mg	dj	y
djkj.	Oxycodone 5mg / Naloxone 2.5mg modified-release tablets	dj	y
djkj.	OXYCODONE HCl + NALOXONE HCl mr tab 5mg + 2.5mg	dj	y
djkJ.	OxyContin 60mg modified-release tablets (Napp Pharmaceuticals Ltd)	dj	y
djkL.	Longtec 5mg modified-release tablets (Qdem Pharmaceutical...	dj	y
djkL.	Longtec 5mg modified-release tablets (Qdem Pharmaceuticals Ltd)	dj	y
djkl.	Oxycodone 20mg / Naloxone 10mg modified-release tablets	dj	y
djkl.	OXYCODONE HCl + NALOXONE HCl mr tab 20mg + 10mg	dj	y
djkM.	Longtec 10mg modified-release tablets (Qdem Pharmaceutica...	dj	y
djkM.	Longtec 10mg modified-release tablets (Qdem Pharmaceuticals Ltd)	dj	y
djkm.	Oxycodone 10mg / Naloxone 5mg modified-release tablets	dj	y
djkm.	OXYCODONE HCl + NALOXONE HCl mr tab 10mg + 5mg	dj	y
djkN.	Longtec 20mg modified-release tablets (Qdem Pharmaceutica...	dj	y
djkN.	Longtec 20mg modified-release tablets (Qdem Pharmaceuticals Ltd)	dj	y
djkO.	Longtec 40mg modified-release tablets (Qdem Pharmaceutica...	dj	y
djkO.	Longtec 40mg modified-release tablets (Qdem Pharmaceuticals Ltd)	dj	y
djkp.	OxyContin 5mg modified-release tablets (Napp Pharmaceutic...	dj	y
djkp.	OxyContin 5mg modified-release tablets (Napp Pharmaceuticals Ltd)	dj	y
djkp.	OXYCONTIN mr tab 5mg	dj	y
djkp.	OXYCONTIN tabs 5mg	dj	y
djkq.	Oxycodone 5mg modified-release tablets	dj	y
djkq.	OXYCODONE HCl mr tab 5mg	dj	y
djkr.	Oxycodone 5mg/5ml oral solution sugar free	dj	y
djkr.	OXYCODONE HCl oral liq 5mg/5ml	dj	y
djkr.	OXYCODONE HCl sf oral soln 5mg/5ml	dj	y
djkr.	Shortec liquid 5mg/5ml oral solution (Qdem Pharmaceutical...	dj	y
djks.	OXYNORM liq 5mg/5ml	dj	y
djks.	OxyNorm liquid 5mg/5ml oral solution (Napp Pharmaceutical...	dj	y
djks.	OxyNorm liquid 5mg/5ml oral solution (Napp Pharmaceuticals Ltd)	dj	y
djkt.	Oxycodone 5mg capsules	dj	y
djkt.	OXYCODONE HCl caps 5mg	dj	y
djkt.	Oxycodone Hydrochloride Capsules 5 mg	dj	y
djku.	Oxycodone 10mg capsules	dj	y
djku.	OXYCODONE HCl caps 10mg	dj	y
djku.	Oxycodone Hydrochloride Capsules 10 mg	dj	y
djkv.	Oxycodone 20mg capsules	dj	y
djkv.	OXYCODONE HCl caps 20mg	dj	y
djkW.	Lynlor 10mg capsules (Actavis UK Ltd)	dj	y
djkw.	Oxycodone 10mg modified-release tablets	dj	y
djkw.	OXYCODONE HCl mr tab 10mg	dj	y
djkx.	Oxycodone 20mg modified-release tablets	dj	y
djkx.	OXYCODONE HCl mr tab 20mg	dj	y
djky.	Oxycodone 40mg modified-release tablets	dj	y
djky.	OXYCODONE HCl mr tab 40mg	dj	y
djkY.	Shortec 5mg capsules (Qdem Pharmaceuticals Ltd)	dj	y
djkz.	Oxycodone 80mg modified-release tablets	dj	y
djkz.	OXYCODONE HCl mr tab 80mg	dj	y
djkZ.	Shortec 10mg capsules (Qdem Pharmaceuticals Ltd)	dj	y
djm1.	Reltebon 40mg modified-release tablets (Actavis UK Ltd)	dj	y
djm9.	Reltebon 60mg modified-release tablets (Actavis UK Ltd)	dj	y
djmI.	Longtec 15mg modified-release tablets (Qdem Pharmaceutica...	dj	y
djmI.	Longtec 15mg modified-release tablets (Qdem Pharmaceuticals Ltd)	dj	y
djmJ.	Longtec 30mg modified-release tablets (Qdem Pharmaceutica...	dj	y
djmJ.	Longtec 30mg modified-release tablets (Qdem Pharmaceuticals Ltd)	dj	y
djy6.	Filnarine SR 10mg tablets (Teva UK Ltd)	dj	y
djyA.	Morphgesic SR 10mg tablets (AMCo)	dj	y
djyA.	Morphgesic SR 10mg tablets (Amdipharm Plc)	dj	y
djyB.	Morphgesic SR 30mg tablets (AMCo)	dj	y
djyC.	Morphgesic SR 60mg tablets (AMCo)	dj	y
djz1.	Morphine 10mg tablets	dj	y
djz1.	MORPHINE SULPHATE tabs 10mg	dj	y
djz2.	Morphine 20mg tablets	dj	y
djz2.	MORPHINE SULPHATE tabs 20mg	dj	y
djz3.	Morphine 5mg modified-release tablets	dj	y
djz3.	MORPHINE SULPHATE mr tab 5mg	dj	y
djz4.	Morphine 10mg modified-release tablets	dj	y
djz4.	MORPHINE SULPHATE mr tab 10mg	dj	y
djz5.	Morphine 15mg modified-release tablets	dj	y
djz5.	Morphine Sulphate  M/R tablets  15 mg	dj	y
djz5.	MORPHINE SULPHATE mr tab 15mg	dj	y
djz6.	Morphine 30mg modified-release tablets	dj	y
djz6.	MORPHINE SULPHATE mr tab 30mg	dj	y
djz7.	Morphine 60mg modified-release tablets	dj	y
djz7.	MORPHINE SULPHATE mr tab 60mg	dj	y
djzD.	Morphine 10mg modified-release capsules	dj	y
djzD.	MORPHINE SULPHATE 12hr mr caps 10mg	dj	y
djzD.	MORPHINE SULPHATE mr cap 10mg	dj	y
djzE.	Morphine 30mg modified-release capsules	dj	y
djzE.	Morphine Sulphate  M/R capsules  30 mg	dj	y
djzF.	Morphine 60mg modified-release capsules	dj	y
djzF.	Morphine sulphate 12 60mg Modified-release capsule	dj	y
djzF.	MORPHINE SULPHATE 12hr mr caps 60mg	dj	y
djzF.	MORPHINE SULPHATE mr cap 60mg	dj	y
djzG.	Morphine sulphate 12 100mg Modified-release capsule	dj	y
djzG.	MORPHINE SULPHATE 12hr mr caps 100mg	dj	y
djzj.	Morphine Sulphate M/R Tablets 10mg	dj	y
djzj.	Zomorph 10mg modified-release capsules (Archimedes Pharma...	dj	y
djzj.	Zomorph 10mg modified-release capsules (Ethypharm UK Ltd)	dj	y
djzj.	Zomorph 10mg modified-release capsules (Kyowa Kirin Ltd)	dj	y
djzj.	Zomorph 10mg modified-release capsules (ProStrakan Ltd)	dj	y
djzj.	ZOMORPH mr cap 10mg	dj	y
djzk.	Zomorph 30mg modified-release capsules (Archimedes Pharma...	dj	y
djzk.	Zomorph 30mg modified-release capsules (Ethypharm UK Ltd)	dj	y
djzk.	Zomorph 30mg modified-release capsules (Kyowa Kirin Ltd)	dj	y
djzk.	Zomorph 30mg modified-release capsules (ProStrakan Ltd)	dj	y
djzk.	ZOMORPH mr cap 30mg	dj	y
djzL.	Morphine 50mg tablets	dj	y
djzl.	Zomorph 60mg modified-release capsules (Archimedes Pharma...	dj	y
djzl.	Zomorph 60mg modified-release capsules (Ethypharm UK Ltd)	dj	y
djzl.	Zomorph 60mg modified-release capsules (Kyowa Kirin Ltd)	dj	y
djzl.	Zomorph 60mg modified-release capsules (ProStrakan Ltd)	dj	y
djzM.	Sevredol 50mg tablets (Napp Pharmaceuticals Ltd)	dj	y
djzP.	MORPHINE SULPHATE 24hr mr caps 120mg	dj	y
djzS.	MXL 30mg capsules (Napp Pharmaceuticals Ltd)	dj	y
djzV.	MXL 120mg capsules (Napp Pharmaceuticals Ltd)	dj	y
djzV.	MXL mr cap 120mg	dj	y
djzZ.	Morphine sulphate 12 20mg Modified-release capsule	dj	y
djzZ.	MORPHINE SULPHATE mr cap 20mg	dj	y
dn31.	Carbagen 100mg tablets (Generics (UK) Ltd)	dn	y
